"","year","ISO_639","t_index","internet_users","total_pop","internet_penetration","internet_users_consumption"
"466",2005,"vie",0.000629612788072119,10680221.8607247,83832662,0.1273992929,1188.26070386211
"467",2005,"wol",0.0000935744973101559,546178.022509857,14114321,0.0386967267153593,3453.35917962544
"468",2005,"xho",0.000810257540660228,663540.04472219,47880595,0.0138582247092416,24613.5588746301
"469",2005,"yor",0.000416335536943899,2339713.2288152,198273670,0.0118004232675736,3586.73524883402
"470",2005,"yue",0.000243748018176293,1316965.63492189,25690615,0.0512625188194946,3730.6552682162
"471",2005,"zlm",0.00175298232250074,9471328.19635606,25690615,0.368668799729242,3730.6552682162
"472",2005,"zul",0.00116712010739579,981282.098071227,50907285,0.0192758678462469,23973.9803183062
"473",2006,"afr",0.00036649494083482,636721.120184429,51496877,0.0123642666755195,12600.3978938317
"474",2006,"als",0.000290848146220627,448289.759604852,11261188,0.0398083896303704,14202.7686563966
"475",2006,"arb",0.00536577438373854,25599964.1431448,304614828,0.0840404398933095,4588.37158986008
"476",2006,"asm",0.000000934608569419406,9801.43926616747,657404,0.0149093088362217,2087.39883529169
"477",2006,"azj",0.000115225905467013,1017482.28165252,8484550,0.1199217733,2479.07009005417
"478",2006,"bel",0.0000693937985228488,389873.578004494,9604924,0.0405910112359551,3896.38971521782
"479",2006,"ben",0.000668899077300534,4982286.15410678,1308298845,0.00380821719223239,2938.9856177169
"480",2006,"bos",0.000398634153037131,729647.328136069,12649088,0.0576837893875091,11959.8859703723
"481",2006,"bul",0.000533687873441842,2059116.8598,7601022,0.2709,5673.77189216351
"482",2006,"ceb",0.00221794830630276,10090650.5165474,175777350,0.05740586325,4811.69162468171
"483",2006,"ces",0.0022075493134978,4907507.1665,10238905,0.4793,9847.25087983554
"484",2006,"ckb",0.0000106904652494092,34182.0716164098,27448124,0.00124533361975521,6846.4234651508
"485",2006,"cmn",0.0142101189443894,137984441.735766,1312253996,0.105150711795406,2254.41114922481
"486",2006,"dan",0.00577039643306722,4711396.188,5437272,0.8665,26811.5274103562
"487",2006,"deu",0.0683644639438959,60936147.5477063,100100344,0.608750630744149,24559.5808095693
"488",2006,"ekk",0.000253839747550946,626745.975261689,1346810,0.465355896720167,8866.11999250752
"489",2006,"ell",0.00480669939161359,3848968.9600383,12065870,0.318996388991287,27338.0847132412
"490",2006,"eng",0.436556229239162,253010230.376304,498921065,0.507114748454856,37771.7962856208
"491",2006,"fin",0.00446958263708652,4195109.0888,5266268,0.7966,23323.2594739582
"492",2006,"fra",0.0548027489950258,41976389.6175289,172681655,0.243085402543362,28580.037410819
"493",2006,"gug",0.0000862596651305841,277155.312440751,5913212,0.0468705185000557,6813.18358856509
"494",2006,"guj",0.000231136780282012,2046343.7942653,1166314160,0.00175453909799509,2472.6121089617
"495",2006,"hat",0.0000790592888363605,635071.565588411,9344784,0.06796000481,2725.18359793208
"496",2006,"hau",0.000466394695038085,3263876.76813073,225920878,0.0144469904553519,3128.13422662795
"497",2006,"heb",0.00153766901270978,1527597.35089764,10460034,0.146041337045142,22035.3268701013
"498",2006,"hin",0.00141196266671543,12543437.2046511,1172549527,0.010697575595586,2464.17861948678
"499",2006,"hrv",0.00171982296293469,2398896.96107844,16345222,0.146764415991318,15694.1457044406
"500",2006,"hun",0.00429976698444367,10291610.6729737,39157489,0.262826114130394,9145.91378700848
"501",2006,"hye",0.0000381216119704983,166605.234124869,2958301,0.05631787777,5008.96672332816
"502",2006,"ibo",0.00032173464387118,2233822.22042806,164917362,0.0135451003662553,3152.93307310022
"503",2006,"ind",0.000584411219076927,3261212.75678859,229318262,0.0142213390610321,3922.87927741223
"504",2006,"isl",0.000432506269893191,271915.2682,303782,0.8951,34819.6454609499
"505",2006,"ita",0.0343475235646807,23098903.5822521,65627913,0.351967669339905,32551.3942667895
"506",2006,"jav",0.00093123469955716,5196605.37413509,229318262,0.0226611057000558,3922.87927741223
"507",2006,"jpn",0.100907110929368,87816865.5149328,127854000,0.6868527032,25154.13409205
"508",2006,"kan",0.000178755030297438,1603732.84467926,1165486291,0.00137602034194949,2440.01097375448
"509",2006,"kat",0.0000687415742513274,292068.939848652,3880347,0.07526876845,5152.28206435134
"510",2006,"kaz",0.000160562899250851,363673.753106986,15308085,0.0237569724173197,9664.93136542408
"511",2006,"kin",0.000050631965474846,631216.14996616,92757371,0.00680502415237879,1755.95028472879
"512",2006,"kir",0.0000309624497465848,483705.509910635,5218400,0.0926923022211089,1401.2635057784
"513",2006,"kmr",0.000712846279882989,1332744.36460047,96204933,0.0138531811523685,11708.8586693993
"514",2006,"kor",0.0233837258303936,37830306.052,48438292,0.781,13531.295762317
"515",2006,"lao",0.0000124162609877912,68392.847220951,5846075,0.01169893428,3974.16304028676
"516",2006,"lin",0.0000626685008730552,225752.301657613,64441264,0.00350322584699166,6076.90784228491
"517",2006,"lit",0.000598441529940038,1435490.051,3269909,0.439,9126.13878410761
"518",2006,"ltz",0.000438729471795322,242296.540991356,472637,0.512648271276596,39638.3096754699
"519",2006,"lvs",0.000355959550584896,878649.949847439,2218357,0.396081401617251,8868.50249311424
"520",2006,"mal",0.000143004024237951,1282986.27574341,1165486291,0.00110081627355959,2440.01097375448
"521",2006,"mar",0.000349260925493082,3080030.97128936,1166720287,0.00263990521602146,2482.3353283536
"522",2006,"mkd",0.000146770523109975,583913.2536,2040228,0.2862,5502.44918359227
"523",2006,"mlt",0.000120328221574376,163784.9628,405308,0.4041,16082.7015529809
"524",2006,"nld",0.0189698031733506,17363216.0994683,26894059,0.645615304832503,23916.5309132545
"525",2006,"nor",0.00587162514673226,3847388.8635,4660677,0.8255,33408.5609775723
"526",2006,"npi",0.0000403108317775792,309905.075171879,26724091,0.0115964683390682,2847.46636135892
"527",2006,"nso",0.000228547877113516,386957.652000941,48489464,0.00798024189339237,12929.4271576371
"528",2006,"nya",0.0000066846348875333,598006.998239311,46227319,0.0129362249677363,244.701682856527
"529",2006,"ory",0.00014094936871729,1264552.56488502,1165486291,0.00108499994779006,2440.01097375448
"530",2006,"pan",0.000260049327340531,2421905.76275355,166084491,0.014582371587926,2350.52040355551
"531",2006,"pbt",0.0000979163597864613,948960.055442055,164022626,0.00578554360812425,2258.77440852827
"532",2006,"pes",0.00158846022605422,6180596.6256,70554756,0.0876,5626.15218759188
"533",2006,"plt",0.0000227179456260162,120510.16494716,19506692,0.00617788833427829,4126.77609455246
"534",2006,"pol",0.0136038230924666,34181137.0378736,84551175,0.40426566559097,8712.44403529199
"535",2006,"por",0.0259622579021366,57956013.0541333,253655505,0.228483166782181,9806.39741311632
"536",2006,"ron",0.00373530809323152,10956814.5515524,45267615,0.242045324268849,7462.90045852908
"537",2006,"rus",0.0108268697648371,29021993.724292,265981099,0.10911299274048,8166.59841572129
"538",2006,"sin",0.000112814827054654,401136.834389504,20023466,0.0200333366056358,6156.57494109818
"539",2006,"slk",0.00234046421510542,5445351.55099981,10746108,0.506727789354044,9408.95981227478
"540",2006,"slv",0.000825389679024811,1225809.60872068,10275509,0.119294295661721,14740.1378110184
"541",2006,"sna",0.000036675866035587,291731.904,12155496,0.024,2752.08588253635
"542",2006,"snd",0.000509296502245017,4935866.06018518,164022626,0.0300925925925926,2258.77440852827
"543",2006,"som",0.000151028168231783,1389007.74839643,116932798,0.0118786839291781,2380.22941468429
"544",2006,"sot",0.000190456564261264,372444.492505379,50479397,0.00737814860398152,11194.3767803292
"545",2006,"spa",0.11060649757012,111846748.534523,689270662,0.162268256434978,21648.250675986
"546",2006,"srp",0.0024705388022959,3784886.8240583,27544591,0.137409439989808,14289.081484371
"547",2006,"sun",0.000442404754628328,2468768.53551286,229318262,0.0107656865789121,3922.87927741223
"548",2006,"swe",0.00835191423557389,7969051.188,9080505,0.8776,22942.7218954975
"549",2006,"swh",0.0000770336140486796,676809.013383114,76354418,0.0088640452132464,2491.60773726626
"550",2006,"tam",0.000701301226624849,4556575.39494119,1212212091,0.00375889287755107,3369.23705998413
"551",2006,"tel",0.000347366742524756,3020074.15675134,1167548156,0.00258668059319973,2517.88656339892
"552",2006,"tgk",0.0000163483508600966,223941.614343028,6922590,0.0323493973127151,1598.10266738626
"553",2006,"tha",0.0024501846378169,11293902.2393859,65812540,0.1716071472,4749.19847525923
"554",2006,"ton",0.00000268667773436988,5954.2806967883,101714,0.05853944095,9877.60836874953
"555",2006,"tsn",0.000234012185889771,419650.616238624,50325375,0.00833874792266574,12207.2022311523
"556",2006,"tuk",0.0000136910686827394,48213.7105437602,4810114,0.0100234028847882,6216.30513467993
"557",2006,"tur",0.00754379431678029,12440247.1825164,78070958,0.15934538913326,13274.7502885047
"558",2006,"ukr",0.00028708610876982,1341167.88670341,46787786,0.0286649145292621,4685.91670020776
"559",2006,"urd",0.000455186792307956,4261187.31039802,1329508917,0.0032050836635329,2338.43099229564
"560",2006,"uzn",0.000084504284876877,1561962.30861451,43439354,0.0359573097844529,1184.33267758004
"561",2006,"vie",0.000776799707745308,14600386.5279738,84617545,0.1725456172,1164.68969088781
"562",2006,"wol",0.0000983556405582639,661808.148686157,14494180,0.0456602683757313,3253.3642658437
"563",2006,"xho",0.000403174285384234,682620.100391271,48489464,0.0140776994439714,12929.4271576371
"564",2006,"yor",0.000542765021590068,3653465.14754073,203481290,0.0179547964706766,3252.16382261684
"565",2006,"yue",0.000280439945661012,1426284.23809819,26201954,0.0544342699822383,4304.26818220712
"566",2006,"zlm",0.00201686262290454,10257523.6301582,26201954,0.391479338913357,4304.26818220711
"567",2006,"zul",0.000586921504229437,1009813.4049028,51515492,0.0196021306542661,12723.4363535964
"568",2007,"afr",0.000360486936017075,686628.939830528,52168933,0.0131616443033352,13252.5141891475
"569",2007,"als",0.000338179197045951,622430.338952706,11265504,0.0552509979981992,13714.7213031748
"570",2007,"arb",0.00693363313147336,35179474.3176494,343476622,0.10242174303685,4975.10630031928
"571",2007,"asm",0.00000181783260419987,12987.9674801008,664873,0.0195345088161209,3532.99926674556
"572",2007,"azj",0.000159505129350053,1247721.02,8581300,0.1454,3226.91862224591
"573",2007,"bel",0.0000884879206394161,471935.085666292,9560953,0.0493606741573034,4732.95717920259
"574",2007,"ben",0.000819279443926509,7672636.95248737,1327774355,0.00577856992311572,2695.36919490337
"575",2007,"bos",0.000414329693937428,806153.777902164,12674153,0.0636061264135097,12973.5555849776
"576",2007,"bul",0.00135034042206351,5076503.4064,15090676,0.3364,6714.43443962042
"577",2007,"ceb",0.000963035469017565,5337507.2754,89405482,0.0597,4554.43652762044
"578",2007,"ces",0.00239090321822424,5348181.3804,10298828,0.5193,11284.6143106248
"579",2007,"ckb",0.0000195716913362522,33943.2843461413,27911242,0.00121611515339021,14554.7699997129
"580",2007,"cmn",0.019798904640449,210890555.703747,1319124630,0.159871592802984,2369.81740062655
"581",2007,"dan",0.00560781045957925,4643860.7314,5461438,0.8503,30482.1075294928
"582",2007,"deu",0.0671279119844568,63437298.7766277,100119492,0.633615867493891,26710.9483729609
"583",2007,"ekk",0.000284809825583525,650220.444242847,1340680,0.484993021632938,11056.6916638489
"584",2007,"ell",0.00518064937874214,4305594.85302128,12112181,0.355476429308749,30372.5944098434
"585",2007,"eng",0.419618088995599,276311673.868494,508066995,0.543848895101902,38334.1483418189
"586",2007,"fin",0.00449726717921752,4272228.016,5288720,0.8078,26572.0534319135
"587",2007,"fra",0.0632372840575178,54965107.7087377,175107173,0.313894095639005,29041.36180069
"588",2007,"gug",0.000117666555975079,395837.342527391,5998430,0.0659901578458682,7503.55605225008
"589",2007,"guj",0.000297261594350669,2921775.27135336,1184045656,0.00246762044735998,2568.16453911645
"590",2007,"hat",0.0000879148645156085,683664.192,9495336,0.072,3246.01355314587
"591",2007,"hau",0.00067929191575634,4146529.69017845,232009218,0.0178722626881939,4135.25711920024
"592",2007,"heb",0.00224057965029174,2624707.82404303,10674596,0.245883574801616,21548.1640221074
"593",2007,"hin",0.00182103429385145,17919010.356093,1190438742,0.0150524421995777,2565.28106405359
"594",2007,"hrv",0.00181487665264175,2621747.18656627,16368495,0.160170326384085,17473.7917032198
"595",2007,"hun",0.00496252999911212,11613162.7523149,39156291,0.296584851520154,10786.5729246043
"596",2007,"hye",0.0000498026544866605,176580.180308432,2932615,0.06021253397,7119.36708970453
"597",2007,"ibo",0.000474161124036136,2809252.91629607,169303917,0.0165929587813144,4260.55282836538
"598",2007,"ind",0.000687293393239281,4013115.39713263,232374239,0.017270052887113,4323.06108742775
"599",2007,"isl",0.000460553556311706,282278.796,311566,0.906,41184.3992242003
"600",2007,"ita",0.0346904201283259,24876252.3825237,65989427,0.376973304867819,35201.0369029208
"601",2007,"jav",0.00109517311726446,6394730.60944966,232374239,0.0275191029649791,4323.06108742774
"602",2007,"jpn",0.0898815866256727,95104743,128001000,0.743,23856.0977223726
"603",2007,"kan",0.000230937665053363,2292309.92619884,1183209471,0.00193736610666366,2543.03470322148
"604",2007,"kat",0.0000825482688667892,318849.0508,3860158,0.0826,6535.12189946029
"605",2007,"kaz",0.000192152803375701,452454.180162564,15484192,0.0292203932993445,10720.2020598081
"606",2007,"khk",0.0000211570707776116,233443.71,2593819,0.09,2287.72708317662
"607",2007,"kin",0.0000764458812832564,1123795.49583157,105076007,0.0106950723377942,1717.10817489164
"608",2007,"kir",0.000032890985001441,556712.743019372,5268400,0.105670173680695,1491.33966422168
"609",2007,"kmr",0.000986807180399422,2099518.1570511,97493096,0.0215350444615186,11864.3381820982
"610",2007,"kor",0.022577254645904,38362706.744,48683638,0.788,14855.6870066252
"611",2007,"lao",0.0000162496621855813,97497.18,5944950,0.0164,4207.10289384698
"612",2007,"lin",0.0000652047095237065,301280.705911945,66527814,0.00452864280061787,5463.09176567751
"613",2007,"lit",0.000728536346157011,1612415.706,3231294,0.499,11405.2564452556
"614",2007,"ltz",0.000452335881311377,267820.349548759,479993,0.55796719858156,42633.2379447664
"615",2007,"lvs",0.000886392065651629,1923069.81609164,4400650,0.436996765498652,11634.8733403769
"616",2007,"mal",0.00018475013204269,1833847.94095907,1183209471,0.00154989288533093,2543.03470322148
"617",2007,"mar",0.000449941683429229,4398201.39431646,1184449101,0.00371328864246102,2582.33135345602
"618",2007,"mkd",0.000160080777573479,741811.917,2043559,0.363,5447.23649194433
"619",2007,"mlt",0.000131101830245798,190753.556,406724,0.469,17348.7010433973
"620",2007,"nld",0.0190760983794373,18060551.2655302,27007396,0.668726124707846,26661.7960881651
"621",2007,"nor",0.00609179203371618,4093666.7029,4709153,0.8693,37563.274109102
"622",2007,"npi",0.0000423777759460224,388402.925332494,27047459,0.014360052281898,2754.14321383933
"623",2007,"nso",0.000224390310838466,415599.99013869,49119766,0.0084609521580109,13628.8566277897
"624",2007,"nya",0.00000670614908210178,778206.69556662,47518085,0.0163770635025932,217.524957291134
"625",2007,"ory",0.000182095676122536,1807499.55100276,1183209471,0.00152762430939227,2543.03470322148
"626",2007,"pan",0.00024331325042893,2596777.21114687,169883921,0.0152855973411802,2365.16759757904
"627",2007,"pbt",0.0000906292372322502,1015670.08960096,167808106,0.00605256869772999,2252.40515690314
"628",2007,"pes",0.00161229761535431,6755564.2772,71336476,0.0947,6024.40877478206
"629",2007,"plt",0.0000247186361255706,133071.816842105,20075144,0.00662868554477643,4688.88163196811
"630",2007,"pol",0.0149124895983433,37244005.8713179,84536607,0.440566604137754,10107.0547574246
"631",2007,"por",0.0284988736649953,64194814.9820168,257140724,0.249648573681456,11206.2058507272
"632",2007,"ron",0.00485779591506791,12343909.9488617,44639393,0.27652504031275,9933.84482865382
"633",2007,"rus",0.0150699986268901,39539159.3847805,268276402,0.147382174093644,9620.92063772021
"634",2007,"sin",0.000109192072959812,616856.483322298,20177216,0.0305719323876147,4468.25375074517
"635",2007,"slk",0.00259766867809464,6002513.05509377,10749244,0.558412578139799,10923.9950782896
"636",2007,"slv",0.000886455490583662,1300358.78318612,10313609,0.126081838392954,17207.7699036024
"637",2007,"sna",0.0000320092109274503,367677.6,12255920,0.03,2197.54940403152
"638",2007,"snd",0.000471393683590563,5282847.78148148,167808106,0.0314814814814815,2252.40515690314
"639",2007,"som",0.00017475476944172,1744806.28997873,120185733,0.0145175824652892,2528.2072391273
"640",2007,"sot",0.000195931266035471,404037.529306207,51106692,0.00790576563449278,12240.8870134189
"641",2007,"spa",0.107306538298284,129488361.672266,697592181,0.185621865036739,20918.2958026944
"642",2007,"srp",0.00265541588305185,4363205.86369641,27606849,0.158047949032373,15362.3514236671
"643",2007,"sun",0.000520287521984876,3037965.86138078,232374239,0.0130735914379079,4323.06108742774
"644",2007,"swe",0.00807084829623173,7502350.2492,9148092,0.8201,27155.180883324
"645",2007,"swh",0.0000969038781576561,888034.829321487,78671601,0.0112878703119501,2754.4951372377
"646",2007,"tam",0.00079168449663117,5909873.49573856,1230608067,0.00480240106839683,3381.46430214538
"647",2007,"tel",0.000445534427491423,4307727.4020008,1185285286,0.00363433803902025,2610.74170660422
"648",2007,"tgk",0.0000291151515859851,435918.55810803,7062667,0.0617215222108064,1685.94944805694
"649",2007,"tha",0.00255961151828825,13256267.4192,66182064,0.2003,4873.97896555575
"650",2007,"ton",0.00000290318051376547,7364.89045852833,102577,0.07179865329,9950.35555759038
"651",2007,"tsn",0.000232398851579547,465147.983236465,50995224,0.00912140288346346,12611.7016016741
"652",2007,"tuk",0.0000166243296711759,52025.9560338652,4870142,0.0106826363654007,8065.93883425605
"653",2007,"tur",0.00990717378241785,19171706.1213035,78941049,0.242861050925527,13044.2726909675
"654",2007,"ukr",0.000369837925272559,1937889.79166667,46509355,0.0416666666666667,4817.40568092997
"655",2007,"urd",0.000497786439354006,5233213.08801972,1351017577,0.00387353442109934,2401.07371708348
"656",2007,"uzn",0.00010681729519147,1881432.73824193,44069209,0.0426926822816795,1433.12387500218
"657",2007,"vie",0.000946609387539176,17729215.4101015,85419588,0.2075544477,1347.75869276818
"658",2007,"wol",0.000113300774632033,839974.858381295,14889590,0.0564135653420474,3404.84576083238
"659",2007,"xho",0.000395840050505086,733147.168751153,49119766,0.0149257056467075,13628.8566277897
"660",2007,"yor",0.000772545443102927,4626899.31493509,208839958,0.0221552396353915,4214.68224264182
"661",2007,"yue",0.000287670689120974,1568919.62828448,26720367,0.0587162454873646,4628.34547466106
"662",2007,"zlm",0.0020688645450481,11283326.0938267,26720367,0.422274368231047,4628.34547466106
"663",2007,"zul",0.000577475471736704,1086527.89617672,52149343,0.0208349297166931,13416.014298333
"664",2008,"afr",0.000553254134411255,734384.429720118,52872802,0.0138896446176641,21138.0073183527
"665",2008,"als",0.00038032574476732,888536.067314434,11268810,0.0788491479858507,12010.0136061858
"666",2008,"arb",0.00797425509692131,41464568.2200203,317775671,0.130483772056988,5396.04811703138
"667",2008,"asm",0.00000150698911011877,14515.7636914358,671611,0.0216133501259446,2912.95020581309
"668",2008,"azj",0.000234394356446574,1496788.72,8763400,0.1708,4393.89308944398
"669",2008,"bel",0.000114557723695404,549090.281629213,9527985,0.0576292134831461,5853.87513571711
"670",2008,"ben",0.000847953686969761,9351107.83028368,1346889658,0.00694274232097762,2544.32101017017
"671",2008,"bos",0.00046404843904616,954390.015408309,12692726,0.0751918867080491,13642.6979920057
"672",2008,"bul",0.000805430350683519,2972298.9487,7492561,0.3967,7603.23369659653
"673",2008,"ceb",0.00104482284871295,5654102.3474,90901967,0.0622,5184.91728121501
"674",2008,"ces",0.00311866626649467,6539184.5091,10384603,0.6297,13381.6031914535
"675",2008,"ckb",0.0000214565415823666,37118.631546322,28385739,0.00130765070257012,16219.2438115219
"676",2008,"cmn",0.0300461793841361,299403375.787259,1325899121,0.225811580266715,2815.75847138152
"677",2008,"dan",0.00556767932803566,4670676.5742,5493621,0.8502,33447.006547306
"678",2008,"deu",0.0673878077340697,65732816.1731789,100122650,0.656522936350355,28764.8375309536
"679",2008,"ekk",0.000293240157273024,691489.203140265,1337090,0.517159804605722,11898.7373095897
"680",2008,"ell",0.0055871745055426,4591982.55071489,12159409,0.377648498435647,34139.3181772402
"681",2008,"eng",0.388462209917823,280182319.006398,513539192,0.54559091763808,38901.9066436107
"682",2008,"fin",0.00464682099731077,4445720.9433,5313399,0.8367,29327.603813539
"683",2008,"fra",0.0648759056036966,58838805.872485,177625349,0.331252302690676,30937.3007599125
"684",2008,"gug",0.000162320375119697,510850.320754689,6081296,0.0840035283194058,8915.42813475224
"685",2008,"guj",0.000282555122520104,3288694.20821541,1201515118,0.00273712262038755,2410.69644819842
"686",2008,"hat",0.000089744671171632,733139.32,9646570,0.076,3434.66982453317
"687",2008,"hau",0.00074479375210057,5012800.16372967,238299394,0.0210357235055733,4168.87112212347
"688",2008,"heb",0.00263462809762864,3287973.59208263,10900777,0.301627452069025,22482.9779587019
"689",2008,"hin",0.00172959374102323,20160511.5361677,1208047482,0.0166885092155407,2407.16241617388
"690",2008,"hrv",0.00189886349783489,2815929.13723892,16385462,0.171855339644309,18920.5981003242
"691",2008,"hun",0.00297745265114296,7075239.84401446,29118150,0.242983838053395,11807.7332549053
"692",2008,"hye",0.0000538816952454718,180562.8915,2907615,0.0621,8372.89387623374
"693",2008,"ibo",0.000525176983575255,3403685.84195177,173833454,0.0195801542432204,4329.31366896026
"694",2008,"ind",0.000818265866783609,5564378.84567293,235469755,0.0236309705493724,4126.10789994531
"695",2008,"isl",0.000323242482822322,288846.74,317414,0.91,31399.5771739159
"696",2008,"ita",0.0362701353963601,27275366.6620616,66474406,0.410313808025025,37311.388888802
"697",2008,"jav",0.00130387224566921,8866603.67464705,235469755,0.0376549577445607,4126.10789994531
"698",2008,"jpn",0.0925631988160063,96559502,128063000,0.754,26897.1443498326
"699",2008,"kan",0.000218543088551189,2579361.9320539,1200669762,0.00214826925245236,2377.31990587367
"700",2008,"kat",0.000113633369546475,385229.7449,3848449,0.1001,8276.54171201975
"701",2008,"kaz",0.000387634632134046,1261465.58895849,15776938,0.0799563000728332,8622.03932268315
"702",2008,"khk",0.000032301186025833,257926.102,2631899,0.098,3513.8725916527
"703",2008,"kin",0.0000387397347447846,504862.68761267,78061831,0.00646747176110524,2153.01077922434
"704",2008,"kir",0.0000434849468932457,628926.504509018,5318700,0.118248162992652,1940.00068379694
"705",2008,"kmr",0.00109940445966091,2547216.76491436,98804351,0.0257804108739539,12110.2867396181
"706",2008,"kor",0.0182951260467106,39734313.48,49054708,0.81,12919.1079908777
"707",2008,"lao",0.0000246486954907046,214655.365,6046630,0.0355,3221.92204529061
"708",2008,"lin",0.0000800611860155327,413235.974314219,68696050,0.00601542554941979,5436.09119372261
"709",2008,"lit",0.00172583216852713,3532126.3164,6396462,0.5522,13709.6121806722
"710",2008,"ltz",0.000470851519039802,284085.969647606,488650,0.581369015957447,46504.7192366587
"711",2008,"lvs",0.000917814033848844,2039327.90929811,4354644,0.468311051212938,12627.8806184317
"712",2008,"mal",0.000174834470840951,2063489.54564312,1200669762,0.00171861540196189,2377.31990587367
"713",2008,"mar",0.000428667629185284,4947921.27570185,1201913883,0.00411670199145362,2430.86446040947
"714",2008,"mkd",0.000215100833835737,942391.8392,2046898,0.4604,6404.32574797411
"715",2008,"mlt",0.000135836959545575,205017.0032,409379,0.5008,18590.4930225393
"716",2008,"nld",0.0191771358528306,18507901.1794235,27155566,0.681550926960003,29072.9706066985
"717",2008,"nor",0.00611709112203728,4318569.6084,4768212,0.9057,39743.6603003651
"718",2008,"npi",0.0000478578231783098,479670.468788035,27338192,0.0175458007167422,2799.45051764603
"719",2008,"nso",0.000353748684510769,440222.79386812,49779472,0.00884346049046321,22546.8120277201
"720",2008,"nya",0.0000136072870195293,880459.704343243,48853026,0.0180226237028438,433.635568218228
"721",2008,"ory",0.000172322481317374,2033841.70734365,1200669762,0.0016939226519337,2377.31990587367
"722",2008,"pan",0.000280903253947861,2736120.01228285,173738461,0.0157484991897266,2880.60999863223
"723",2008,"pbt",0.000104028501248858,1069473.65777778,171648984,0.00623058542413381,2729.26110464857
"724",2008,"pes",0.00198640539801833,8668897.0816,72120608,0.1202,6429.34715218324
"725",2008,"plt",0.0000338263526642748,338243.668736842,20653703,0.0163769019403853,2806.00430201656
"726",2008,"pol",0.017917881167868,40713509.2643072,84573014,0.48140071328553,12348.4074395319
"727",2008,"por",0.0315087631359041,70904838.4314929,260633297,0.272048273369664,12468.6180097873
"728",2008,"ron",0.00549635610126998,13915113.5426056,43943714,0.316657657625515,11082.8369573232
"729",2008,"rus",0.018083461265834,44064010.2439503,268743937,0.163962806885389,11514.9054703759
"730",2008,"slk",0.0029195469664258,6420811.06319568,10758466,0.596814737639704,12758.1707931849
"731",2008,"slv",0.000928551984829444,1335985.37142445,10342812,0.129170420135689,19501.4703123278
"732",2008,"sna",0.0000311677121770026,433284.355,12379553,0.035,2018.34197930939
"733",2008,"snd",0.00054108784206621,5562698.55555556,171648984,0.0324074074074074,2729.26110464857
"734",2008,"som",0.000193224800794501,2123071.50665949,123524581,0.0171874414749846,2553.64829262674
"735",2008,"sot",0.000302701447986009,426816.450369027,51766602,0.00824501578003955,19899.2260310192
"736",2008,"spa",0.110289299913646,142409496.44019,705829146,0.201761994736599,21729.8768732344
"737",2008,"srp",0.00282026101807801,4694791.88274178,27690623,0.169544465747187,16855.2731880248
"738",2008,"sun",0.000619434908499742,4212286.78971502,235469755,0.0178888655560669,4126.10789994531
"739",2008,"swe",0.00806904567388702,8297673.3,9219637,0.9,27285.2965648089
"740",2008,"swh",0.0000829769940613073,817957.016103349,50637275,0.0161532589599924,2846.36147269684
"741",2008,"tam",0.000783747135058401,6208124.99020025,1228751121,0.00505238602358129,3542.24299814055
"742",2008,"tel",0.000426508919058373,4847394.3200264,1202759239,0.004030228297441,2468.78121499852
"743",2008,"tgk",0.0000472409093343183,542841.380045161,7209924,0.0752908602150538,2441.78903469683
"744",2008,"tha",0.00248604154950262,12108638.36,66530980,0.182,5760.70864091298
"745",2008,"ton",0.00000327249890688485,8385.23839890496,103384,0.08110769944,10950.323059481
"746",2008,"tsn",0.000349649415498002,507542.568407629,51695108,0.00981799996254248,19329.6134789716
"747",2008,"tuk",0.0000249992160937962,65610.6363591171,4935765,0.0132929011731955,10690.9174694149
"748",2008,"tur",0.0108993195297681,23079450.7006071,79821676,0.289137636005127,13250.636883246
"749",2008,"ukr",0.000633888289936136,3236896.17684478,46258189,0.0699745547073791,5494.73555045754
"750",2008,"urd",0.000517034833369384,5703848.70455949,1372318746,0.00415635851451051,2543.39985493203
"751",2008,"uzn",0.000139732315330867,2307294.01835762,44767189,0.0515398458088941,1699.24793740283
"752",2008,"vie",0.00121411902134672,20629427.0208,86243424,0.2392,1651.3416463784
"753",2008,"wol",0.000125798523915604,901369.092985888,15300937,0.058909404893693,3915.93720642223
"754",2008,"xho",0.000624037181550382,776583.50000545,49779472,0.0156004768392371,22546.8120277201
"755",2008,"yor",0.00085602494136362,5533124.67423408,214352953,0.0258131488127158,4340.89018140727
"756",2008,"yue",0.000325386896652754,1602066.92592347,27236003,0.0588216606498195,5698.7845939663
"757",2008,"zlm",0.00234011124305063,11521714.1932852,27236003,0.423032490974729,5698.7845939663
"758",2008,"zul",0.000904469727833966,1170798.56237124,52816550,0.0221672669337782,21675.7778639302
"759",2009,"afr",0.000411596447489367,887124.129491804,53615514,0.0165460342223298,12640.2640053174
"760",2009,"als",0.000452693178556234,1393409.62575325,11270842,0.123629594466256,8851.03510259925
"761",2009,"arb",0.00976771387383028,49998385.3143761,324629904,0.154016573021492,5322.37988760512
"762",2009,"asm",0.00000175405115643492,16048.7173760705,678329,0.0236591939546599,2977.63078173187
"763",2009,"azj",0.000371076403306136,2451544.582,8947243,0.274,4123.75126919474
"764",2009,"bel",0.0001211602502477,653241.446144607,9504583,0.0687291011235955,5053.07040342573
"765",2009,"ben",0.00109059044067254,11330463.8190249,1365576770,0.00829720017793279,2622.30327571827
